State,Museum or Federal Agency,MNI,AFO,CA,CUI,Geographic Area,County
CA,"Univ. of California, Berkeley, Phoebe A. Hearst Museum of Anthropology",1,0,N/A,1,Utah,San Juan
CA,"Univ. of California, Berkeley, Phoebe A. Hearst Museum of Anthropology",1,0,N/A,1,Utah,San Juan
CA,"Univ. of California, Berkeley, Phoebe A. Hearst Museum of Anthropology",1,0,N/A,1,Utah,San Juan
CA,"Univ. of California, Berkeley, Phoebe A. Hearst Museum of Anthropology",4,0,N/A,1,Utah,San Juan
CA,"Univ. of California, Berkeley, Phoebe A. Hearst Museum of Anthropology",1,0,N/A,1,Utah,San Juan
MA,Peabody Essex Museum,1,1,N/A,1,Utah,San Juan
MA,Peabody Essex Museum,1,0,N/A,1,Utah,San Juan
MA,Peabody Essex Museum,1,0,N/A,1,Utah,San Juan
CO,Rocky Ford Historical Museum,1,0,N/A,1,Utah,San Juan
AZ,"Univ. of Arizona, Arizona State Museum",1,0,N/A,1,Utah,San Juan
NY,American Museum of Natural History,11,0,N/A,1,Utah,San Juan
NY,American Museum of Natural History,4,0,N/A,1,Utah,San Juan
NY,American Museum of Natural History,2,0,N/A,1,Utah,San Juan
NY,American Museum of Natural History,1,0,N/A,1,Utah,San Juan
UT,"Brigham Young Univ., Museum of Peoples and Cultures",1,0,N/A,1,Utah,San Juan
NY,American Museum of Natural History,9,0,N/A,1,Utah,San Juan
PA,Univ. of Pennsylvania Museum of Archaeology and Anthropology,5,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,3,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,2,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",56,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",5,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",2,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",28,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",4,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",12,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",13,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",6,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,2,N/A,1,Utah,San Juan
UT,Natural History Museum of Utah,5,0,N/A,1,Utah,San Juan
UT,Natural History Museum of Utah,2,2,N/A,1,Utah,San Juan
UT,Natural History Museum of Utah,3,5,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",2,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",2,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,6,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",20,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",3,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",7,0,N/A,1,Utah,San Juan
UT,"U.S. Dept. of Interior, BLM, Utah State Office",12,0,N/A,1,Utah,San Juan
IL,Field Museum of Natural History,1,0,N/A,1,Utah,San Juan
IL,Field Museum of Natural History,5,0,N/A,1,Utah,San Juan
IL,Field Museum of Natural History,1,0,N/A,1,Utah,San Juan
IL,Field Museum of Natural History,1,0,N/A,1,Utah,San Juan
IL,Field Museum of Natural History,3,5,N/A,1,Utah,San Juan
DC,"U.S. Dept. of Interior, BIA",2,2,N/A,1,Utah,San Juan
MA,"Harvard University, Peabody Museum of Archaeology and Ethnology",1,6,N/A,1,Utah,San Juan
MA,"Harvard University, Peabody Museum of Archaeology and Ethnology",1,1,N/A,1,Utah,San Juan
AZ,"Univ. of Arizona, Arizona State Museum",1,0,1,N/A,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",6,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",6,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",2,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",13,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",2,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",3,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",2,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,1,N/A,1,Utah,San Juan
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,San Juan
DC,"U.S. Dept. of Interior, BIA",1,0,N/A,1,Utah,San Juan
UT,Natural History Museum of Utah,1,1,N/A,1,Utah,Sanpete
UT,Natural History Museum of Utah,1,0,N/A,1,Utah,Sanpete
UT,"Brigham Young Univ., Museum of Peoples and Cultures",8,0,N/A,1,Utah,Sevier
UT,"Brigham Young Univ., Museum of Peoples and Cultures",1,2,N/A,1,Utah,Sevier
UT,"Brigham Young Univ., Museum of Peoples and Cultures",2,0,N/A,1,Utah,Sevier
UT,Natural History Museum of Utah,12,0,N/A,1,Utah,Sevier
UT,Natural History Museum of Utah,1,0,N/A,1,Utah,Sevier
UT,"U.S. Dept. of Interior, BLM, Utah State Office",8,2,N/A,1,Utah,Sevier
UT,"U.S. Dept. of Interior, BLM, Utah State Office",1,0,N/A,1,Utah,Sevier
UT,Natural History Museum of Utah,5,0,N/A,1,Utah,Sevier
UT,"U.S. Dept. of Agriculture, FS, Fishlake NF",1,0,N/A,1,Utah,Sevier
UT,"U.S. Dept. of Agriculture, FS, Fishlake NF",1,0,N/A,1,Utah,Sevier
UT,"U.S. Dept. of Agriculture, FS, Fishlake NF",4,0,N/A,1,Utah,Sevier
UT,Natural History Museum of Utah,1,0,N/A,1,Utah,Summit
MD,"U.S. Dept. of Defense, Defense Health Agency, National Museum of Health and Medicine",1,0,N/A,1,Utah,Summit
UT,Natural History Museum of Utah,2,0,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,1,10,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,1,9,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,1,1,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,1,0,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,2,0,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,1,0,N/A,1,Utah,Tooele
AZ,"Univ. of Arizona, Arizona State Museum",1,0,N/A,1,Utah,Tooele
UT,Natural History Museum of Utah,7,9,N/A,1,Utah,Tooele
UT,"Utah Dept. of Natural Resources, Edge of the Cedars/Goosenecks State Park",1,0,N/A,1,Utah,Tooele
DC,"U.S. Dept. of Interior, BIA",4,0,N/A,1,Utah,Uinta
NM,"Museum of New Mexico, Museum of Indian Arts and Culture",1,0,N/A,1,Utah,Uintah
PA,Carnegie Museum of Natural History,1,0,N/A,1,Utah,Uintah
UT,Natural History Museum of Utah,12,2,N/A,1,Utah,Uintah
UT,Natural History Museum of Utah,1,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",1,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",1,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",1,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",1,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",8,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",1,0,N/A,1,Utah,Uintah
UT,"Utah Dept. of Natural Resources, Utah Field House of Natural History State Park",1,0,N/A,1,Utah,Uintah
